year,sex,age,ethnicity,population
2001,male,65-69,overall,189.1
2001,male,65-69,bumi_malay,84.1
2001,male,65-69,bumi_other,17.6
2001,male,65-69,chinese,69
2001,male,65-69,indian,11.8
2001,male,65-69,other_citizen,1.7
2001,male,65-69,other_noncitizen,4.8
2001,male,70-74,overall,130.7
2001,male,70-74,bumi_malay,61.7
2001,male,70-74,bumi_other,12.4
2001,male,70-74,chinese,43.5
2001,male,70-74,indian,8.1
2001,male,70-74,other_citizen,1.2
2001,male,70-74,other_noncitizen,3.7
2001,male,75-79,overall,70.8
2001,male,75-79,bumi_malay,34
2001,male,75-79,bumi_other,7.3
2001,male,75-79,chinese,21.9
2001,male,75-79,indian,4.4
2001,male,75-79,other_citizen,0.8
2001,male,75-79,other_noncitizen,2.5
2001,male,80-84,overall,38
2001,male,80-84,bumi_malay,18.8
2001,male,80-84,bumi_other,3.5
2001,male,80-84,chinese,11.4
2001,male,80-84,indian,2
2001,male,80-84,other_citizen,0.5
2001,male,80-84,other_noncitizen,1.8
2001,male,85+,overall,28
2001,male,85+,bumi_malay,13
2001,male,85+,bumi_other,2.4
2001,male,85+,chinese,9.2
2001,male,85+,indian,1.5
2001,male,85+,other_citizen,0.3
2001,male,85+,other_noncitizen,1.5
2002,both,overall,overall,24542.5
2002,both,overall,bumi_malay,12291.5
2002,both,overall,bumi_other,2702.6
2002,both,overall,chinese,5923.1
2002,both,overall,indian,1748.4
2002,both,overall,other_citizen,276.6
2002,both,overall,other_noncitizen,1600.4
2002,both,0-4,overall,2742.4
2002,both,0-4,bumi_malay,1541.5
2002,both,0-4,bumi_other,337.4
2002,both,0-4,chinese,536.1
2002,both,0-4,indian,181.6
2002,both,0-4,other_citizen,43.4
2002,both,0-4,other_noncitizen,102.4
2002,both,09-May,overall,2714.7
2002,both,09-May,bumi_malay,1521.5
2002,both,09-May,bumi_other,347.2
2002,both,09-May,chinese,523.5
2002,both,09-May,indian,175.3
2002,both,09-May,other_citizen,40.7
2002,both,09-May,other_noncitizen,106.6
2002,both,14-Oct,overall,2640.4
2002,both,14-Oct,bumi_malay,1450.3
2002,both,14-Oct,bumi_other,327.9
2002,both,14-Oct,chinese,522.6
2002,both,14-Oct,indian,175.2
2002,both,14-Oct,other_citizen,35.5
2002,both,14-Oct,other_noncitizen,128.9
2002,both,15-19,overall,2516.3
2002,both,15-19,bumi_malay,1334.7
2002,both,15-19,bumi_other,300.6
2002,both,15-19,chinese,517.7
2002,both,15-19,indian,172.7
2002,both,15-19,other_citizen,30
2002,both,15-19,other_noncitizen,160.4
2002,both,20-24,overall,2231
2002,both,20-24,bumi_malay,1089.6
2002,both,20-24,bumi_other,251.9
2002,both,20-24,chinese,486.7
2002,both,20-24,indian,158.7
2002,both,20-24,other_citizen,22.8
2002,both,20-24,other_noncitizen,221.4
2002,both,25-29,overall,1981.6
2002,both,25-29,bumi_malay,891.2
2002,both,25-29,bumi_other,211.2
2002,both,25-29,chinese,461.2
2002,both,25-29,indian,145.5
2002,both,25-29,other_citizen,17.5
2002,both,25-29,other_noncitizen,255
2002,both,30-34,overall,1869.4
2002,both,30-34,bumi_malay,844.3
2002,both,30-34,bumi_other,197.1
2002,both,30-34,chinese,462.2
2002,both,30-34,indian,139.8
2002,both,30-34,other_citizen,16.9
2002,both,30-34,other_noncitizen,209.1
2002,both,35-39,overall,1735.4
2002,both,35-39,bumi_malay,796.1
2002,both,35-39,bumi_other,179.2
2002,both,35-39,chinese,455.4
2002,both,35-39,indian,133.7
2002,both,35-39,other_citizen,16.2
2002,both,35-39,other_noncitizen,154.9
2002,both,40-44,overall,1530.7
2002,both,40-44,bumi_malay,707.1
2002,both,40-44,bumi_other,146.6
2002,both,40-44,chinese,434.7
2002,both,40-44,indian,124.9
2002,both,40-44,other_citizen,14.5
2002,both,40-44,other_noncitizen,103.1
2002,both,45-49,overall,1291
2002,both,45-49,bumi_malay,601.2
2002,both,45-49,bumi_other,113.5
2002,both,45-49,chinese,396.1
2002,both,45-49,indian,108.8
2002,both,45-49,other_citizen,12.3
2002,both,45-49,other_noncitizen,59.1
2002,both,50-54,overall,992.7
2002,both,50-54,bumi_malay,458.5
2002,both,50-54,bumi_other,84.9
2002,both,50-54,chinese,325.6
2002,both,50-54,indian,79.1
2002,both,50-54,other_citizen,8.5
2002,both,50-54,other_noncitizen,36
2002,both,55-59,overall,718.1
2002,both,55-59,bumi_malay,326.4
2002,both,55-59,bumi_other,63.4
2002,both,55-59,chinese,251.2
2002,both,55-59,indian,51.3
2002,both,55-59,other_citizen,5.5
2002,both,55-59,other_noncitizen,20.4
2002,both,60-64,overall,553.8
2002,both,60-64,bumi_malay,251.9
2002,both,60-64,bumi_other,49.5
2002,both,60-64,chinese,196.8
2002,both,60-64,indian,37.9
2002,both,60-64,other_citizen,4.2
2002,both,60-64,other_noncitizen,13.4
2002,both,65-69,overall,411.1
2002,both,65-69,bumi_malay,187.2
2002,both,65-69,bumi_other,38
2002,both,65-69,chinese,145.2
2002,both,65-69,indian,28
2002,both,65-69,other_citizen,3.1
2002,both,65-69,other_noncitizen,9.6
2002,both,70-74,overall,284.8
2002,both,70-74,bumi_malay,134.3
2002,both,70-74,bumi_other,25.9
2002,both,70-74,chinese,97.3
2002,both,70-74,indian,17.7
2002,both,70-74,other_citizen,2.3
2002,both,70-74,other_noncitizen,7.2
2002,both,75-79,overall,166.6
2002,both,75-79,bumi_malay,79.8
2002,both,75-79,bumi_other,15.2
2002,both,75-79,chinese,55
2002,both,75-79,indian,9.7
2002,both,75-79,other_citizen,1.5
2002,both,75-79,other_noncitizen,5.2
2002,both,80-84,overall,87.7
2002,both,80-84,bumi_malay,41.3
2002,both,80-84,bumi_other,7.5
2002,both,80-84,chinese,29.3
2002,both,80-84,indian,4.9
2002,both,80-84,other_citizen,0.9
2002,both,80-84,other_noncitizen,3.9
2002,both,85+,overall,74.7
2002,both,85+,bumi_malay,34.7
2002,both,85+,bumi_other,5.6
2002,both,85+,chinese,26.3
2002,both,85+,indian,3.5
2002,both,85+,other_citizen,0.8
2002,both,85+,other_noncitizen,3.9
2002,female,overall,overall,12005.5
2002,female,overall,bumi_malay,6098.8
2002,female,overall,bumi_other,1335
2002,female,overall,chinese,2885
2002,female,overall,indian,871.2
2002,female,overall,other_citizen,137.2
2002,female,overall,other_noncitizen,678.3
2002,female,0-4,overall,1331.8
2002,female,0-4,bumi_malay,748.9
2002,female,0-4,bumi_other,164.6
2002,female,0-4,chinese,259.5
2002,female,0-4,indian,89.1
2002,female,0-4,other_citizen,21
2002,female,0-4,other_noncitizen,48.8
2002,female,09-May,overall,1314.3
2002,female,09-May,bumi_malay,738.6
2002,female,09-May,bumi_other,169.9
2002,female,09-May,chinese,250.8
2002,female,09-May,indian,86.1
2002,female,09-May,other_citizen,19.8
2002,female,09-May,other_noncitizen,49.2
2002,female,14-Oct,overall,1285.6
2002,female,14-Oct,bumi_malay,710.3
2002,female,14-Oct,bumi_other,161.9
2002,female,14-Oct,chinese,252.5
2002,female,14-Oct,indian,85.5
2002,female,14-Oct,other_citizen,17.5
2002,female,14-Oct,other_noncitizen,58
2002,female,15-19,overall,1227.1
2002,female,15-19,bumi_malay,658.9
2002,female,15-19,bumi_other,149.1
2002,female,15-19,chinese,252.3
2002,female,15-19,indian,84.4
2002,female,15-19,other_citizen,15
2002,female,15-19,other_noncitizen,67.4
2002,female,20-24,overall,1089.4
2002,female,20-24,bumi_malay,542.7
2002,female,20-24,bumi_other,126
2002,female,20-24,chinese,237.1
2002,female,20-24,indian,78.8
2002,female,20-24,other_citizen,11.9
2002,female,20-24,other_noncitizen,93
2002,female,25-29,overall,973.5
2002,female,25-29,bumi_malay,449.4
2002,female,25-29,bumi_other,107
2002,female,25-29,chinese,225.1
2002,female,25-29,indian,73.3
2002,female,25-29,other_citizen,9.6
2002,female,25-29,other_noncitizen,109.1
2002,female,30-34,overall,922.1
2002,female,30-34,bumi_malay,427.9
2002,female,30-34,bumi_other,99.4
2002,female,30-34,chinese,227.7
2002,female,30-34,indian,70.8
2002,female,30-34,other_citizen,9.2
2002,female,30-34,other_noncitizen,87.1
2002,female,35-39,overall,850.6
2002,female,35-39,bumi_malay,401.2
2002,female,35-39,bumi_other,89.5
2002,female,35-39,chinese,223.4
2002,female,35-39,indian,67.2
2002,female,35-39,other_citizen,8.6
2002,female,35-39,other_noncitizen,60.8
2002,female,40-44,overall,744.4
2002,female,40-44,bumi_malay,353.1
2002,female,40-44,bumi_other,71.5
2002,female,40-44,chinese,210.4
2002,female,40-44,indian,62.4
2002,female,40-44,other_citizen,7
2002,female,40-44,other_noncitizen,40
2002,female,45-49,overall,624.8
2002,female,45-49,bumi_malay,298
2002,female,45-49,bumi_other,53.8
2002,female,45-49,chinese,190.3
2002,female,45-49,indian,54.3
2002,female,45-49,other_citizen,5.3
2002,female,45-49,other_noncitizen,23.1
2002,female,50-54,overall,477.9
2002,female,50-54,bumi_malay,225.4
2002,female,50-54,bumi_other,40.5
2002,female,50-54,chinese,154.8
2002,female,50-54,indian,39.4
2002,female,50-54,other_citizen,3.8
2002,female,50-54,other_noncitizen,13.9
2002,female,55-59,overall,344.6
2002,female,55-59,bumi_malay,160.2
2002,female,55-59,bumi_other,30.5
2002,female,55-59,chinese,118.1
2002,female,55-59,indian,25.5
2002,female,55-59,other_citizen,2.6
2002,female,55-59,other_noncitizen,7.8
2002,female,60-64,overall,273.9
2002,female,60-64,bumi_malay,127.7
2002,female,60-64,bumi_other,24.6
2002,female,60-64,chinese,94.4
2002,female,60-64,indian,19.8
2002,female,60-64,other_citizen,1.9
2002,female,60-64,other_noncitizen,5.4
2002,female,65-69,overall,212.1
2002,female,65-69,bumi_malay,99
2002,female,65-69,bumi_other,19.5
2002,female,65-69,chinese,72.4
2002,female,65-69,indian,15.5
2002,female,65-69,other_citizen,1.4
2002,female,65-69,other_noncitizen,4.3
2002,female,70-74,overall,150.4
2002,female,70-74,bumi_malay,72.1
2002,female,70-74,bumi_other,13.1
2002,female,70-74,chinese,51.2
2002,female,70-74,indian,9.4
2002,female,70-74,other_citizen,1.1
2002,female,70-74,other_noncitizen,3.5
2002,female,75-79,overall,89.5
2002,female,75-79,bumi_malay,42.8
2002,female,75-79,bumi_other,7.4
2002,female,75-79,chinese,30.9
2002,female,75-79,indian,5
2002,female,75-79,other_citizen,0.7
2002,female,75-79,other_noncitizen,2.6
2002,female,80-84,overall,49.8
2002,female,80-84,bumi_malay,22.9
2002,female,80-84,bumi_other,3.8
2002,female,80-84,chinese,17.9
2002,female,80-84,indian,2.8
2002,female,80-84,other_citizen,0.4
2002,female,80-84,other_noncitizen,2.1
2002,female,85+,overall,43.6
2002,female,85+,bumi_malay,19.9
2002,female,85+,bumi_other,3
2002,female,85+,chinese,16.2
2002,female,85+,indian,1.9
2002,female,85+,other_citizen,0.4
2002,female,85+,other_noncitizen,2.2
2002,male,overall,overall,12537.1
2002,male,overall,bumi_malay,6192.6
2002,male,overall,bumi_other,1367.7
2002,male,overall,chinese,3038.1
2002,male,overall,indian,877.2
2002,male,overall,other_citizen,139.4
2002,male,overall,other_noncitizen,922.1
2002,male,0-4,overall,1410.6
2002,male,0-4,bumi_malay,792.6
2002,male,0-4,bumi_other,172.8
2002,male,0-4,chinese,276.6
2002,male,0-4,indian,92.5
2002,male,0-4,other_citizen,22.4
2002,male,0-4,other_noncitizen,53.6
2002,male,09-May,overall,1400.3
2002,male,09-May,bumi_malay,782.9
2002,male,09-May,bumi_other,177.3
2002,male,09-May,chinese,272.7
2002,male,09-May,indian,89.1
2002,male,09-May,other_citizen,20.9
2002,male,09-May,other_noncitizen,57.4
2002,male,14-Oct,overall,1354.8
2002,male,14-Oct,bumi_malay,740
2002,male,14-Oct,bumi_other,166
2002,male,14-Oct,chinese,270.1
2002,male,14-Oct,indian,89.7
2002,male,14-Oct,other_citizen,18
2002,male,14-Oct,other_noncitizen,71
2002,male,15-19,overall,1289.2
2002,male,15-19,bumi_malay,675.9
2002,male,15-19,bumi_other,151.5
2002,male,15-19,chinese,265.4
2002,male,15-19,indian,88.3
2002,male,15-19,other_citizen,15
2002,male,15-19,other_noncitizen,93.1
2002,male,20-24,overall,1141.6
2002,male,20-24,bumi_malay,546.9
2002,male,20-24,bumi_other,125.9
2002,male,20-24,chinese,249.6
2002,male,20-24,indian,79.9
2002,male,20-24,other_citizen,10.9
2002,male,20-24,other_noncitizen,128.4
2002,male,25-29,overall,1008.1
2002,male,25-29,bumi_malay,441.8
2002,male,25-29,bumi_other,104.2
2002,male,25-29,chinese,236.1
2002,male,25-29,indian,72.2
2002,male,25-29,other_citizen,7.9
2002,male,25-29,other_noncitizen,145.9
2002,male,30-34,overall,947.3
2002,male,30-34,bumi_malay,416.4
2002,male,30-34,bumi_other,97.7
2002,male,30-34,chinese,234.5
2002,male,30-34,indian,69
2002,male,30-34,other_citizen,7.7
2002,male,30-34,other_noncitizen,122
2002,male,35-39,overall,884.8
2002,male,35-39,bumi_malay,394.9
2002,male,35-39,bumi_other,89.7
2002,male,35-39,chinese,232
2002,male,35-39,indian,66.5
2002,male,35-39,other_citizen,7.6
2002,male,35-39,other_noncitizen,94.1
2002,male,40-44,overall,786.3
2002,male,40-44,bumi_malay,354
2002,male,40-44,bumi_other,75.1
2002,male,40-44,chinese,224.3
2002,male,40-44,indian,62.5
2002,male,40-44,other_citizen,7.5
2002,male,40-44,other_noncitizen,63.1
2002,male,45-49,overall,666.2
2002,male,45-49,bumi_malay,303.2
2002,male,45-49,bumi_other,59.7
2002,male,45-49,chinese,205.8
2002,male,45-49,indian,54.5
2002,male,45-49,other_citizen,7
2002,male,45-49,other_noncitizen,36
2002,male,50-54,overall,514.8
2002,male,50-54,bumi_malay,233.1
2002,male,50-54,bumi_other,44.4
2002,male,50-54,chinese,170.8
2002,male,50-54,indian,39.7
2002,male,50-54,other_citizen,4.7
2002,male,50-54,other_noncitizen,22.1
2002,male,55-59,overall,373.5
2002,male,55-59,bumi_malay,166.2
2002,male,55-59,bumi_other,32.9
2002,male,55-59,chinese,133.1
2002,male,55-59,indian,25.8
2002,male,55-59,other_citizen,2.9
2002,male,55-59,other_noncitizen,12.6
2002,male,60-64,overall,279.9
2002,male,60-64,bumi_malay,124.2
2002,male,60-64,bumi_other,24.9
2002,male,60-64,chinese,102.4
2002,male,60-64,indian,18.1
2002,male,60-64,other_citizen,2.3
2002,male,60-64,other_noncitizen,8
2002,male,65-69,overall,199
2002,male,65-69,bumi_malay,88.2
2002,male,65-69,bumi_other,18.5
2002,male,65-69,chinese,72.8
2002,male,65-69,indian,12.5
2002,male,65-69,other_citizen,1.7
2002,male,65-69,other_noncitizen,5.3
2002,male,70-74,overall,134.4
2002,male,70-74,bumi_malay,62.2
2002,male,70-74,bumi_other,12.8
2002,male,70-74,chinese,46.1
2002,male,70-74,indian,8.3
2002,male,70-74,other_citizen,1.2
2002,male,70-74,other_noncitizen,3.7
2002,male,75-79,overall,77.1
2002,male,75-79,bumi_malay,37
2002,male,75-79,bumi_other,7.8
2002,male,75-79,chinese,24.1
2002,male,75-79,indian,4.7
2002,male,75-79,other_citizen,0.8
2002,male,75-79,other_noncitizen,2.6
2002,male,80-84,overall,37.9
2002,male,80-84,bumi_malay,18.4
2002,male,80-84,bumi_other,3.7
2002,male,80-84,chinese,11.4
2002,male,80-84,indian,2.1
2002,male,80-84,other_citizen,0.5
2002,male,80-84,other_noncitizen,1.8
2002,male,85+,overall,31.1
2002,male,85+,bumi_malay,14.8
2002,male,85+,bumi_other,2.6
2002,male,85+,chinese,10.1
2002,male,85+,indian,1.6
2002,male,85+,other_citizen,0.4
2002,male,85+,other_noncitizen,1.7
2003,both,overall,overall,25038.1
2003,both,overall,bumi_malay,12532
2003,both,overall,bumi_other,2772.3
2003,both,overall,chinese,5994.3
2003,both,overall,indian,1772.3
2003,both,overall,other_citizen,277
2003,both,overall,other_noncitizen,1690.1
2003,both,0-4,overall,2668.8
2003,both,0-4,bumi_malay,1509.8
2003,both,0-4,bumi_other,335
2003,both,0-4,chinese,521.5
2003,both,0-4,indian,176.8
2003,both,0-4,other_citizen,41.9
2003,both,0-4,other_noncitizen,83.8
2003,both,09-May,overall,2733
2003,both,09-May,bumi_malay,1530.5
2003,both,09-May,bumi_other,351
2003,both,09-May,chinese,528.1
2003,both,09-May,indian,177.5
2003,both,09-May,other_citizen,40.5
2003,both,09-May,other_noncitizen,105.4
2003,both,14-Oct,overall,2684.8
2003,both,14-Oct,bumi_malay,1468.4
2003,both,14-Oct,bumi_other,336.8
2003,both,14-Oct,chinese,524.9
2003,both,14-Oct,indian,175.5
2003,both,14-Oct,other_citizen,36
2003,both,14-Oct,other_noncitizen,143.2
2003,both,15-19,overall,2594.1
2003,both,15-19,bumi_malay,1360.8
2003,both,15-19,bumi_other,307.2
2003,both,15-19,chinese,522.4
2003,both,15-19,indian,175.6
2003,both,15-19,other_citizen,30.7
2003,both,15-19,other_noncitizen,197.4
2003,both,20-24,overall,2334.2
2003,both,20-24,bumi_malay,1149.6
2003,both,20-24,bumi_other,264.6
2003,both,20-24,chinese,497.2
2003,both,20-24,indian,162.8
2003,both,20-24,other_citizen,23.8
2003,both,20-24,other_noncitizen,236.2
2003,both,25-29,overall,2019.9
2003,both,25-29,bumi_malay,914.7
2003,both,25-29,bumi_other,215.8
2003,both,25-29,chinese,465
2003,both,25-29,indian,146.7
2003,both,25-29,other_citizen,17.6
2003,both,25-29,other_noncitizen,260
2003,both,30-34,overall,1887
2003,both,30-34,bumi_malay,847.9
2003,both,30-34,bumi_other,199.5
2003,both,30-34,chinese,461.3
2003,both,30-34,indian,139.5
2003,both,30-34,other_citizen,16.1
2003,both,30-34,other_noncitizen,222.5
2003,both,35-39,overall,1765.7
2003,both,35-39,bumi_malay,812.1
2003,both,35-39,bumi_other,184.2
2003,both,35-39,chinese,458.9
2003,both,35-39,indian,134.7
2003,both,35-39,other_citizen,16
2003,both,35-39,other_noncitizen,159.8
2003,both,40-44,overall,1570.4
2003,both,40-44,bumi_malay,726.2
2003,both,40-44,bumi_other,154.5
2003,both,40-44,chinese,437.7
2003,both,40-44,indian,126.3
2003,both,40-44,other_citizen,14.3
2003,both,40-44,other_noncitizen,111.4
2003,both,45-49,overall,1331.3
2003,both,45-49,bumi_malay,621.7
2003,both,45-49,bumi_other,119.5
2003,both,45-49,chinese,402.2
2003,both,45-49,indian,111.4
2003,both,45-49,other_citizen,12.4
2003,both,45-49,other_noncitizen,64.1
2003,both,50-54,overall,1048.1
2003,both,50-54,bumi_malay,488
2003,both,50-54,bumi_other,89.2
2003,both,50-54,chinese,338.8
2003,both,50-54,indian,84.7
2003,both,50-54,other_citizen,9.1
2003,both,50-54,other_noncitizen,38.4
2003,both,55-59,overall,759.6
2003,both,55-59,bumi_malay,346.6
2003,both,55-59,bumi_other,66.6
2003,both,55-59,chinese,262.4
2003,both,55-59,indian,55.2
2003,both,55-59,other_citizen,5.7
2003,both,55-59,other_noncitizen,23
2003,both,60-64,overall,568
2003,both,60-64,bumi_malay,257.8
2003,both,60-64,bumi_other,51.4
2003,both,60-64,chinese,202.3
2003,both,60-64,indian,38.2
2003,both,60-64,other_citizen,4.3
2003,both,60-64,other_noncitizen,13.9
2003,both,65-69,overall,432.9
2003,both,65-69,bumi_malay,197.6
2003,both,65-69,bumi_other,39.5
2003,both,65-69,chinese,152.8
2003,both,65-69,indian,29.4
2003,both,65-69,other_citizen,3.2
2003,both,65-69,other_noncitizen,10.4
2003,both,70-74,overall,291.6
2003,both,70-74,bumi_malay,135
2003,both,70-74,bumi_other,27.3
2003,both,70-74,chinese,101.1
2003,both,70-74,indian,18.6
2003,both,70-74,other_citizen,2.3
2003,both,70-74,other_noncitizen,7.2
2003,both,75-79,overall,181.5
2003,both,75-79,bumi_malay,87.5
2003,both,75-79,bumi_other,16.4
2003,both,75-79,chinese,60.1
2003,both,75-79,indian,10.4
2003,both,75-79,other_citizen,1.6
2003,both,75-79,other_noncitizen,5.6
2003,both,80-84,overall,88.1
2003,both,80-84,bumi_malay,40.7
2003,both,80-84,bumi_other,8
2003,both,80-84,chinese,29.5
2003,both,80-84,indian,5.1
2003,both,80-84,other_citizen,0.9
2003,both,80-84,other_noncitizen,3.9
2003,both,85+,overall,79.4
2003,both,85+,bumi_malay,37
2003,both,85+,bumi_other,5.9
2003,both,85+,chinese,27.8
2003,both,85+,indian,3.8
2003,both,85+,other_citizen,0.8
2003,both,85+,other_noncitizen,4.1
2003,female,overall,overall,12229.8
2003,female,overall,bumi_malay,6217.5
2003,female,overall,bumi_other,1368.7
2003,female,overall,chinese,2917.1
